order_id,order_date,region,product,quantity,revenue
ORD000335,2025-10-17 23:59:45.645053,South,Water Bottle 1L,26,8719.36
ORD000336,2025-12-22 23:59:45.645053,North,Dal Tadka Ready Meal,3,533.13
ORD000337,2025-04-18 23:59:45.645053,South,Tomato Ketchup 500g,39,8184.15
ORD000338,2025-07-27 23:59:45.645053,Central,Paneer 200g,26,1545.44
ORD000339,2025-06-08 23:59:45.645053,North,Chicken Biryani Ready Meal,18,3854.16
ORD000340,2025-05-06 23:59:45.645053,North,Mango Juice 1L,24,9691.2
ORD000341,2025-03-29 23:59:45.645053,North,Cola 500ml,2,887.62
ORD000342,2025-12-26 23:59:45.645053,West,Chili Sauce 250g,16,6516.0
ORD000343,2025-09-12 23:59:45.645053,East,Cola 500ml,31,13931.710000000001
ORD000344,2025-04-30 23:59:45.645053,West,Soy Sauce 200ml,9,3696.93
ORD000345,invalid_date,East,Paneer Curry Ready Meal,34,1097.52
ORD000346,2025-11-25 23:59:45.645053,South,Tomato Ketchup 500g,25,3956.0
ORD000347,2025-04-08 23:59:45.645053,Central,Mango Juice 1L,37,2537.46
ORD000348,2025-04-25 23:59:45.645053,West,Milk 1L,27,13447.08
ORD000349,2025-12-17 23:59:45.645053,East,Biscuits 200g,49,6853.14
ORD000350,2025-11-29 23:59:45.645053,West,Chili Sauce 250g,39,12714.779999999999
ORD000351,2025-07-23 23:59:45.645053,Central,Yogurt 500g,2,527.02
ORD000352,2025-09-29 23:59:45.645053,South,Biscuits 200g,20,7883.0
ORD000353,2025-04-04 23:59:45.645053,Central,Biscuits 200g,10,4190.7
ORD000354,2025-08-26 23:59:45.645053,North,Chicken Biryani Ready Meal,6,2939.7599999999998
ORD000355,2025-06-06 23:59:45.645053,East,Cheese Spread 100g,18,6416.82
ORD000356,2025-04-06 23:59:45.645053,West,Soy Sauce 200ml,34,11732.72
ORD000357,2025-04-09 23:59:45.645053,Central,Soy Sauce 200ml,27,10686.33
ORD000358,2025-08-20 23:59:45.645053,North,Namkeen Mix 100g,49,22520.4
ORD000359,2026-01-26 23:59:45.645053,North,Paneer Curry Ready Meal,7,1728.6499999999999
ORD000360,2025-08-12 23:59:45.645053,West,Yogurt 500g,32,3404.8
ORD000361,2026-01-13 23:59:45.645053,East,Biscuits 200g,48,4066.56
ORD000362,2025-10-26 23:59:45.645053,East,Potato Chips 50g,42,4247.88
ORD000363,2025-12-13 23:59:45.645053,Central,Cola 500ml,36,4029.84
ORD000364,2025-12-18 23:59:45.645053,South,Mango Juice 1L,50,1963.0
ORD000365,2025-12-27 23:59:45.645053,North,Paneer Curry Ready Meal,16,5595.36
ORD000366,2025-05-26 23:59:45.645053,Central,Paneer Curry Ready Meal,41,13516.060000000001
ORD000367,2025-09-06 23:59:45.645053,Central,Dal Tadka Ready Meal,47,3410.32
ORD000368,2025-10-24 23:59:45.645053,East,Milk 1L,6,2076.18
ORD000369,2025-03-16 23:59:45.645053,East,Tomato Ketchup 500g,47,5960.07
ORD000370,2025-04-19 23:59:45.645053,East,Chicken Biryani Ready Meal,18,-6723.72
ORD000371,2025-10-28 23:59:45.645053,North,Yogurt 500g,7,2489.1299999999997
ORD000372,2025-10-01 23:59:45.645053,Central,Dal Tadka Ready Meal,40,19515.6
ORD000373,2025-07-01 23:59:45.645053,South,Tomato Ketchup 500g,5,2048.85
ORD000374,2025-08-17 23:59:45.645053,North,Cola 500ml,13,3705.91
ORD000375,2026-01-05 23:59:45.645053,Central,Biscuits 200g,2,99.66
ORD000376,2025-08-06 23:59:45.645053,North,Biscuits 200g,25,2165.75
ORD000377,2025-05-25 23:59:45.645053,North,Paneer Curry Ready Meal,22,4818.66
ORD000378,invalid_date,South,Paneer 200g,49,7702.799999999999
ORD000379,2025-08-13 23:59:45.645053,Central,Cola 500ml,9,2649.15
ORD000380,2025-05-13 23:59:45.645053,North,Paneer 200g,50,20921.5
ORD000381,2025-02-26 23:59:45.645053,West,Mango Juice 1L,24,4677.12
ORD000382,2025-08-19 23:59:45.645053,East,Tomato Ketchup 500g,-2,-569.12
ORD000383,2025-05-23 23:59:45.645053,East,Tomato Ketchup 500g,-2,-923.78
ORD000384,2025-10-23 23:59:45.645053,West,Potato Chips 50g,15,3073.5
ORD000385,2025-08-07 23:59:45.645053,East,Potato Chips 50g,15,4277.099999999999
ORD000386,2025-07-19 23:59:45.645053,West,Namkeen Mix 100g,9,1633.59
ORD000387,2025-05-27 23:59:45.645053,North,Mango Juice 1L,33,10492.02
ORD000388,2025-09-20 23:59:45.645053,West,Mango Juice 1L,44,15264.04
ORD000389,2025-02-01 23:59:45.645053,Central,Namkeen Mix 100g,44,3870.68
ORD000390,2025-06-20 23:59:45.645053,West,Chicken Biryani Ready Meal,45,14547.599999999999
ORD000391,2025-11-20 23:59:45.645053,North,Paneer 200g,48,2581.44
ORD000392,2025-07-21 23:59:45.645053,South,Chicken Biryani Ready Meal,32,11372.8
ORD000393,2025-08-09 23:59:45.645053,West,Cheese Spread 100g,1,187.12
ORD000394,2025-02-17 23:59:45.645053,South,Potato Chips 50g,-9,-1895.3999999999999
ORD000395,2025-09-23 23:59:45.645053,Central,Biscuits 200g,7,2980.8799999999997
ORD000396,2025-07-12 23:59:45.645053,North,Cheese Spread 100g,1,312.17
ORD000397,2025-12-02 23:59:45.645053,Central,Namkeen Mix 100g,47,5607.099999999999
ORD000398,2025-11-18 23:59:45.645053,North,Paneer Curry Ready Meal,43,-1737.6299999999999
ORD000399,2025-03-22 23:59:45.645053,East,Chicken Biryani Ready Meal,22,8678.560000000001
ORD000400,2025-05-16 23:59:45.645053,Central,Biscuits 200g,19,3812.54
ORD000401,2025-10-21 23:59:45.645053,East,Chili Sauce 250g,20,4742.4
ORD000402,2026-01-01 23:59:45.645053,South,Dal Tadka Ready Meal,45,20227.5
ORD000403,2025-08-23 23:59:45.645053,South,Dal Tadka Ready Meal,10,1551.3999999999999
ORD000404,2025-10-08 23:59:45.645053,West,Yogurt 500g,11,2526.7
ORD000405,2025-02-08 23:59:45.645053,,Soy Sauce 200ml,49,23782.64
ORD000406,2025-09-10 23:59:45.645053,East,Paneer Curry Ready Meal,25,9810.5
ORD000407,2025-05-07 23:59:45.645053,West,Cheese Spread 100g,18,4844.5199999999995
ORD000408,2025-12-23 23:59:45.645053,East,Chili Sauce 250g,25,-2683.5
ORD000409,2025-06-29 23:59:45.645053,West,Dal Tadka Ready Meal,38,6987.44
ORD000410,2025-08-02 23:59:45.645053,North,Chili Sauce 250g,19,4495.21
ORD000411,2025-11-02 23:59:45.645053,West,Dal Tadka Ready Meal,47,8568.1
ORD000412,2025-09-29 23:59:45.645053,South,Water Bottle 1L,17,8458.18
ORD000413,2025-03-18 23:59:45.645053,Central,Cheese Spread 100g,2,899.26
ORD000414,2025-06-20 23:59:45.645053,North,Dal Tadka Ready Meal,47,12760.5
ORD000415,2025-10-02 23:59:45.645053,North,Cola 500ml,7,130.83
ORD000416,2025-08-25 23:59:45.645053,North,Biscuits 200g,5,1986.25
ORD000417,2025-11-13 23:59:45.645053,East,Tomato Ketchup 500g,21,8704.5
ORD000418,2026-01-14 23:59:45.645053,West,Chicken Biryani Ready Meal,15,5906.7
ORD000419,2025-12-27 23:59:45.645053,South,Paneer Curry Ready Meal,44,1930.72
ORD000420,2025-12-23 23:59:45.645053,Central,Cheese Spread 100g,43,5122.16
ORD000421,2025-04-14 23:59:45.645053,South,Chicken Biryani Ready Meal,27,9846.9
ORD000422,2025-09-08 23:59:45.645053,East,Namkeen Mix 100g,37,15224.390000000001
ORD000423,2025-08-05 23:59:45.645053,West,Yogurt 500g,17,4973.009999999999
ORD000424,2025-02-18 23:59:45.645053,West,Cheese Spread 100g,9,4372.110000000001
ORD000425,2025-04-22 23:59:45.645053,South,Paneer Curry Ready Meal,1,413.68
ORD000426,2025-04-23 23:59:45.645053,Central,Chicken Biryani Ready Meal,12,5925.6
ORD000427,2025-06-08 23:59:45.645053,Central,Mango Juice 1L,38,13635.16
ORD000428,2025-04-10 23:59:45.645053,North,Biscuits 200g,5,1456.5
ORD000176,2026-02-01 23:59:45.645053,North,Chicken Biryani Ready Meal,27,8788.5
ORD000430,2025-10-16 23:59:45.645053,North,Milk 1L,10,2266.8
ORD000431,2025-02-27 23:59:45.645053,North,Potato Chips 50g,27,9600.929999999998
ORD000432,,Central,Namkeen Mix 100g,4,1691.48
ORD000433,2026-01-09 23:59:45.645053,West,Dal Tadka Ready Meal,33,9721.14
ORD000231,2025-11-04 23:59:45.645053,North,Mango Juice 1L,24,8159.280000000001
ORD000435,2025-11-21 23:59:45.645053,West,Soy Sauce 200ml,28,1416.52
ORD000436,2026-01-15 23:59:45.645053,South,Dal Tadka Ready Meal,35,11508.699999999999
ORD000437,2025-11-11 23:59:45.645053,South,Chili Sauce 250g,3,65.67
ORD000438,2025-12-21 23:59:45.645053,West,Paneer 200g,40,13330.8
ORD000439,2025-08-03 23:59:45.645053,North,Paneer Curry Ready Meal,19,2230.22
ORD000440,2025-10-21 23:59:45.645053,West,Milk 1L,35,5789.0
ORD000441,2025-04-12 23:59:45.645053,West,Paneer 200g,43,15772.4
ORD000442,2025-09-07 23:59:45.645053,South,Paneer 200g,43,11174.41
ORD000443,2025-10-13 23:59:45.645053,South,Water Bottle 1L,37,4408.92
ORD000444,2026-01-20 23:59:45.645053,West,Chili Sauce 250g,45,14661.0
ORD000445,2025-11-08 23:59:45.645053,East,Potato Chips 50g,39,1495.2600000000002
ORD000446,2025-04-11 23:59:45.645053,North,Cheese Spread 100g,21,3131.1
ORD000447,2025-02-26 23:59:45.645053,East,Cheese Spread 100g,1,458.88
ORD000448,2025-06-09 23:59:45.645053,South,Dal Tadka Ready Meal,12,5260.799999999999
ORD000449,2025-08-09 23:59:45.645053,East,Cheese Spread 100g,25,11985.0
ORD000450,2025-10-03 23:59:45.645053,East,Chicken Biryani Ready Meal,41,19935.43
ORD000451,2025-03-12 23:59:45.645053,West,Soy Sauce 200ml,2,690.76
ORD000452,2025-06-05 23:59:45.645053,South,Chili Sauce 250g,24,4261.68
ORD000453,2025-08-31 23:59:45.645053,Central,Yogurt 500g,31,15389.02
ORD000454,2025-08-08 23:59:45.645053,South,Dal Tadka Ready Meal,28,9128.56
ORD000455,,East,Namkeen Mix 100g,38,16362.800000000001
ORD000456,2025-06-01 23:59:45.645053,Central,Milk 1L,32,815.36
ORD000457,2026-01-29 23:59:45.645053,East,Milk 1L,38,5520.26
ORD000458,2025-03-25 23:59:45.645053,North,Dal Tadka Ready Meal,16,5013.6
ORD000459,2025-09-28 23:59:45.645053,West,Chicken Biryani Ready Meal,48,6976.799999999999
ORD000460,2025-11-26 23:59:45.645053,North,Paneer Curry Ready Meal,32,1448.0
ORD000461,2025-05-29 23:59:45.645053,West,Yogurt 500g,47,21038.14
ORD000462,2025-06-28 23:59:45.645053,Central,Tomato Ketchup 500g,5,1335.0
ORD000463,2025-07-07 23:59:45.645053,West,Cola 500ml,8,1139.04
ORD000464,2026-01-20 23:59:45.645053,Central,Water Bottle 1L,5,230.85000000000002
ORD000465,2025-02-10 23:59:45.645053,Central,Soy Sauce 200ml,33,7960.589999999999
ORD000466,2025-05-16 23:59:45.645053,East,Cola 500ml,6,1010.76
ORD000467,2025-05-12 23:59:45.645053,West,Mango Juice 1L,2,818.12
ORD000468,2025-02-02 23:59:45.645053,Central,Cola 500ml,30,12158.7
ORD000469,2025-11-21 23:59:45.645053,West,Cheese Spread 100g,36,2165.7599999999998
ORD000470,2025-08-20 23:59:45.645053,East,Chili Sauce 250g,1,437.36
ORD000471,2025-11-12 23:59:45.645053,North,Milk 1L,4,502.48
ORD000472,2025-04-19 23:59:45.645053,East,Paneer Curry Ready Meal,29,9776.77
ORD000473,2025-09-14 23:59:45.645053,Central,Water Bottle 1L,39,3359.46
ORD000474,,West,Dal Tadka Ready Meal,1,122.74
ORD000475,2025-07-29 23:59:45.645053,East,Biscuits 200g,43,11980.230000000001
ORD000476,2025-04-03 23:59:45.645053,Central,Potato Chips 50g,16,2140.32
ORD000477,2025-12-04 23:59:45.645053,South,Chili Sauce 250g,24,4064.16
ORD000478,2025-09-27 23:59:45.645053,Central,Paneer 200g,26,8821.279999999999
ORD000479,2025-05-26 23:59:45.645053,East,Dal Tadka Ready Meal,28,10732.12
ORD000480,2025-02-22 23:59:45.645053,West,Water Bottle 1L,10,1780.2
ORD000481,2025-06-17 23:59:45.645053,West,Paneer Curry Ready Meal,16,4918.72
ORD000482,2025-03-24 23:59:45.645053,Central,Milk 1L,48,15484.800000000001
ORD000483,2025-08-26 23:59:45.645053,South,Milk 1L,3,1431.42
ORD000484,2025-08-30 23:59:45.645053,Central,Biscuits 200g,30,6010.8
ORD000485,2025-03-13 23:59:45.645053,Central,Namkeen Mix 100g,43,4295.27
ORD000486,2025-03-29 23:59:45.645053,West,Water Bottle 1L,38,7374.66
ORD000487,2025-07-23 23:59:45.645053,West,Cheese Spread 100g,10,3407.7
ORD000488,2025-08-29 23:59:45.645053,North,Namkeen Mix 100g,34,16120.42
ORD000489,2025-05-29 23:59:45.645053,Central,Chili Sauce 250g,36,5862.599999999999
ORD000490,2025-10-27 23:59:45.645053,South,Dal Tadka Ready Meal,28,2540.16
ORD000491,2025-04-25 23:59:45.645053,North,Soy Sauce 200ml,12,3382.32
ORD000492,2025-10-29 23:59:45.645053,South,Paneer 200g,20,9976.8
ORD000493,2026-01-25 23:59:45.645053,North,Water Bottle 1L,9,2702.16
ORD000494,2025-10-20 23:59:45.645053,Central,Namkeen Mix 100g,28,13009.92
ORD000495,2026-01-14 23:59:45.645053,East,Yogurt 500g,43,7646.6900000000005
ORD000496,2025-06-03 23:59:45.645053,West,Potato Chips 50g,1,117.56
ORD000497,2026-01-04 23:59:45.645053,East,Mango Juice 1L,29,6293.58
ORD000498,2025-04-22 23:59:45.645053,East,Namkeen Mix 100g,36,11667.960000000001
ORD000499,2025-09-20 23:59:45.645053,South,Milk 1L,43,19676.8
ORD000500,2025-02-06 23:59:45.645053,,Namkeen Mix 100g,15,2104.5
ORD000501,2025-12-22 23:59:45.645053,North,Yogurt 500g,43,13021.26
ORD000502,2025-03-03 23:59:45.645053,West,Chili Sauce 250g,21,1145.13
ORD000503,2025-09-25 23:59:45.645053,Central,Mango Juice 1L,37,7394.08
ORD000504,2026-01-04 23:59:45.645053,North,Potato Chips 50g,43,18966.87
ORD000505,2025-11-22 23:59:45.645053,North,Dal Tadka Ready Meal,47,3917.92
ORD000506,2026-02-01 23:59:45.645053,West,Chicken Biryani Ready Meal,8,3789.84
ORD000507,invalid_date,,Biscuits 200g,46,10054.68
ORD000508,2025-07-11 23:59:45.645053,South,Yogurt 500g,17,6530.549999999999
ORD000509,2025-06-05 23:59:45.645053,North,Biscuits 200g,23,8553.93
ORD000510,2025-03-03 23:59:45.645053,South,Soy Sauce 200ml,23,1197.84
ORD000511,2025-11-02 23:59:45.645053,South,Chicken Biryani Ready Meal,14,5172.58
ORD000512,2025-05-15 23:59:45.645053,South,Soy Sauce 200ml,50,888.5
ORD000513,2025-12-30 23:59:45.645053,Central,Chili Sauce 250g,46,8475.96
ORD000514,2025-03-14 23:59:45.645053,West,Cheese Spread 100g,17,2851.07
ORD000515,2025-02-05 23:59:45.645053,South,Water Bottle 1L,28,12802.44
ORD000516,2025-03-18 23:59:45.645053,Central,Namkeen Mix 100g,27,10746.539999999999
ORD000517,2026-01-05 23:59:45.645053,Central,Chili Sauce 250g,5,2007.2
ORD000518,2025-10-22 23:59:45.645053,West,Potato Chips 50g,41,15750.970000000001
ORD000519,2025-06-29 23:59:45.645053,West,Paneer 200g,9,3129.66
ORD000520,2025-12-22 23:59:45.645053,West,Cheese Spread 100g,31,6037.5599999999995
ORD000521,2025-11-23 23:59:45.645053,South,Chili Sauce 250g,40,11108.800000000001
ORD000522,2025-03-24 23:59:45.645053,South,Paneer Curry Ready Meal,35,5195.75
ORD000523,2025-07-08 23:59:45.645053,West,Yogurt 500g,49,14897.47
ORD000524,2025-02-17 23:59:45.645053,East,Chili Sauce 250g,29,8671.289999999999
ORD000525,2025-04-26 23:59:45.645053,South,Yogurt 500g,29,1581.3700000000001
ORD000526,2025-08-04 23:59:45.645053,North,Mango Juice 1L,31,13069.6
ORD000527,2025-07-17 23:59:45.645053,East,Namkeen Mix 100g,5,2209.25
ORD000528,2025-02-01 23:59:45.645053,East,Dal Tadka Ready Meal,15,4041.4500000000003
ORD000529,2025-07-13 23:59:45.645053,Central,Chicken Biryani Ready Meal,14,838.32
ORD000530,2025-08-18 23:59:45.645053,North,Tomato Ketchup 500g,7,547.89
ORD000531,2025-05-20 23:59:45.645053,Central,Paneer 200g,40,3854.8
ORD000532,2025-09-09 23:59:45.645053,Central,Cheese Spread 100g,49,24380.93
ORD000533,2025-06-27 23:59:45.645053,West,Namkeen Mix 100g,9,4235.9400000000005
ORD000534,2025-05-23 23:59:45.645053,East,Dal Tadka Ready Meal,7,976.99
ORD000535,2025-02-06 23:59:45.645053,South,Cola 500ml,38,2285.7
ORD000536,,Central,Chicken Biryani Ready Meal,11,2824.3599999999997
ORD000537,,South,Yogurt 500g,10,351.5
ORD000538,2025-02-02 23:59:45.645053,East,Paneer 200g,38,11496.9
ORD000539,,North,Mango Juice 1L,42,18381.3
ORD000540,2025-12-01 23:59:45.645053,North,Tomato Ketchup 500g,41,3890.9
ORD000541,2025-11-16 23:59:45.645053,West,Chicken Biryani Ready Meal,30,3599.1
ORD000542,2025-04-16 23:59:45.645053,North,Chili Sauce 250g,5,117.89999999999999
ORD000543,2025-06-13 23:59:45.645053,East,Yogurt 500g,25,9331.25
ORD000544,2025-03-25 23:59:45.645053,Central,Yogurt 500g,25,9589.5
ORD000545,2025-06-26 23:59:45.645053,North,Dal Tadka Ready Meal,32,6857.92
ORD000546,2025-10-01 23:59:45.645053,Central,Cheese Spread 100g,9,4008.69
ORD000547,2026-01-21 23:59:45.645053,South,Yogurt 500g,1,351.32
ORD000548,2025-07-11 23:59:45.645053,East,Soy Sauce 200ml,16,593.28
ORD000549,2026-01-21 23:59:45.645053,West,Tomato Ketchup 500g,48,18022.079999999998
ORD000550,2025-04-06 23:59:45.645053,East,Paneer 200g,50,19283.5
ORD000551,2025-02-24 23:59:45.645053,North,Yogurt 500g,37,13619.33
ORD000552,,Central,Chili Sauce 250g,36,12792.6
ORD000553,2025-02-02 23:59:45.645053,North,Water Bottle 1L,18,4231.26
ORD000338,invalid_date,South,Cheese Spread 100g,17,4856.39
ORD000555,2025-06-23 23:59:45.645053,East,Biscuits 200g,36,2975.04
ORD000556,2025-06-03 23:59:45.645053,West,Water Bottle 1L,10,1454.1
ORD000557,2025-04-03 23:59:45.645053,Central,Chili Sauce 250g,23,5635.0
ORD000558,2025-09-22 23:59:45.645053,North,Yogurt 500g,38,4216.48
ORD000559,2025-05-20 23:59:45.645053,North,Paneer Curry Ready Meal,33,8846.31
ORD000560,2025-08-25 23:59:45.645053,Central,Namkeen Mix 100g,14,1330.8400000000001
ORD000561,2025-09-01 23:59:45.645053,Central,Biscuits 200g,36,16115.039999999999
ORD000562,2025-02-02 23:59:45.645053,West,Paneer Curry Ready Meal,4,1239.88
ORD000563,2025-12-28 23:59:45.645053,East,Cola 500ml,7,2720.06
ORD000564,2025-02-01 23:59:45.645053,,Yogurt 500g,47,17627.350000000002
ORD000565,2025-09-10 23:59:45.645053,Central,Tomato Ketchup 500g,46,5842.92
ORD000566,2025-06-23 23:59:45.645053,West,Paneer Curry Ready Meal,8,303.44
ORD000567,2025-06-25 23:59:45.645053,North,Soy Sauce 200ml,19,6791.93
ORD000568,2025-04-28 23:59:45.645053,,Yogurt 500g,26,5225.48
ORD000569,2025-11-11 23:59:45.645053,West,Namkeen Mix 100g,44,2524.2799999999997
ORD000570,2025-03-02 23:59:45.645053,South,Biscuits 200g,40,-16640.4
ORD000571,2025-04-06 23:59:45.645053,West,Mango Juice 1L,1,93.85
ORD000572,2025-12-31 23:59:45.645053,North,Paneer 200g,25,7934.999999999999
ORD000573,2025-11-11 23:59:45.645053,Central,Milk 1L,46,20615.82
ORD000574,2025-03-12 23:59:45.645053,North,Chili Sauce 250g,44,-5420.36
ORD000575,2025-09-14 23:59:45.645053,South,Chili Sauce 250g,35,1773.45
ORD000576,2025-11-15 23:59:45.645053,North,Yogurt 500g,29,12534.960000000001
ORD000577,2025-11-16 23:59:45.645053,North,Soy Sauce 200ml,36,12888.0
ORD000578,2025-07-24 23:59:45.645053,North,Paneer Curry Ready Meal,38,17750.18
ORD000579,2025-08-28 23:59:45.645053,Central,Cheese Spread 100g,27,9990.0
ORD000580,2025-08-27 23:59:45.645053,East,Soy Sauce 200ml,31,4707.349999999999
ORD000581,2026-01-26 23:59:45.645053,South,Paneer 200g,29,12670.099999999999
ORD000582,2025-05-29 23:59:45.645053,East,Potato Chips 50g,29,1237.1399999999999
ORD000583,2025-09-09 23:59:45.645053,South,Chicken Biryani Ready Meal,26,5457.66
ORD000584,,West,Yogurt 500g,8,1852.08
ORD000585,2025-02-18 23:59:45.645053,East,Water Bottle 1L,40,13990.4
ORD000586,2025-11-17 23:59:45.645053,East,Water Bottle 1L,21,1960.77
ORD000587,2026-01-04 23:59:45.645053,South,Mango Juice 1L,19,340.09999999999997
ORD000588,2026-01-29 23:59:45.645053,Central,Dal Tadka Ready Meal,44,7505.52
ORD000589,2025-12-05 23:59:45.645053,South,Dal Tadka Ready Meal,31,2154.5
ORD000590,2025-09-15 23:59:45.645053,North,Paneer 200g,44,18116.120000000003
ORD000591,2026-01-09 23:59:45.645053,West,Tomato Ketchup 500g,17,6729.62
ORD000592,2025-09-16 23:59:45.645053,South,Paneer Curry Ready Meal,19,4463.29
ORD000593,2025-10-30 23:59:45.645053,East,Paneer 200g,5,619.6
ORD000594,2025-09-23 23:59:45.645053,West,Chicken Biryani Ready Meal,6,1493.82
ORD000595,2025-06-17 23:59:45.645053,West,Yogurt 500g,21,7001.610000000001
ORD000596,2025-02-07 23:59:45.645053,West,Cola 500ml,48,2252.64
ORD000597,2025-05-18 23:59:45.645053,West,Cheese Spread 100g,12,662.28
ORD000598,2025-06-15 23:59:45.645053,West,Yogurt 500g,48,10883.52
ORD000599,2025-12-22 23:59:45.645053,East,Dal Tadka Ready Meal,16,7152.0
ORD000600,2025-11-03 23:59:45.645053,Central,Potato Chips 50g,21,10132.5
ORD000601,2025-10-20 23:59:45.645053,North,Soy Sauce 200ml,3,1182.66
ORD000602,2025-06-12 23:59:45.645053,,Tomato Ketchup 500g,16,535.36
ORD000603,2025-09-12 23:59:45.645053,West,Mango Juice 1L,2,378.18
ORD000604,2025-10-31 23:59:45.645053,North,Soy Sauce 200ml,3,944.8799999999999
ORD000605,2025-10-01 23:59:45.645053,West,Tomato Ketchup 500g,11,3114.6499999999996
ORD000606,2025-10-07 23:59:45.645053,East,Dal Tadka Ready Meal,48,19532.16
ORD000607,2025-07-01 23:59:45.645053,North,Water Bottle 1L,2,100.34
ORD000608,2025-02-25 23:59:45.645053,North,Milk 1L,11,2052.05
ORD000609,2025-11-23 23:59:45.645053,East,Milk 1L,34,3910.0
ORD000610,2025-07-11 23:59:45.645053,West,Dal Tadka Ready Meal,33,9457.800000000001
ORD000611,2025-08-02 23:59:45.645053,East,Paneer Curry Ready Meal,34,2353.48
ORD000612,2025-08-14 23:59:45.645053,South,Tomato Ketchup 500g,7,3083.64
ORD000613,2025-10-25 23:59:45.645053,East,Soy Sauce 200ml,29,12874.84
ORD000614,2025-11-12 23:59:45.645053,East,Milk 1L,49,2300.06
ORD000615,2026-01-09 23:59:45.645053,,Paneer Curry Ready Meal,31,7103.96
ORD000616,2025-10-25 23:59:45.645053,Central,Cheese Spread 100g,41,2214.0
ORD000617,2025-06-23 23:59:45.645053,South,Chicken Biryani Ready Meal,40,7751.2
ORD000618,2025-10-30 23:59:45.645053,West,Yogurt 500g,23,2392.69
ORD000619,2025-04-29 23:59:45.645053,North,Paneer 200g,42,18267.899999999998
ORD000620,2025-03-06 23:59:45.645053,Central,Paneer 200g,49,1962.4499999999998
ORD000621,invalid_date,Central,Soy Sauce 200ml,16,5644.0
ORD000622,2025-06-04 23:59:45.645053,Central,Chicken Biryani Ready Meal,34,10906.18
ORD000623,2025-02-18 23:59:45.645053,Central,Biscuits 200g,46,10227.64
ORD000624,2025-06-30 23:59:45.645053,West,Yogurt 500g,-2,-695.88
ORD000625,2025-09-07 23:59:45.645053,West,Milk 1L,39,8912.28
ORD000626,2025-06-02 23:59:45.645053,Central,Yogurt 500g,15,464.54999999999995
ORD000627,2025-04-17 23:59:45.645053,South,Chili Sauce 250g,16,573.92
ORD000628,2025-02-01 23:59:45.645053,North,Chili Sauce 250g,19,1444.19
ORD000629,2025-04-20 23:59:45.645053,South,Namkeen Mix 100g,31,6293.3099999999995
